repertoire_id,label,p_deeprc,fold
228f2d00a02d097efc9515e0fef2a91c,1,0.49842545,0
82df7f5c2615eb0b1abb19849dbb7397,0,0.4984173,0
10e085a0fc168c084342019e80bd5080,1,0.4984191,0
897d7ffba522fc89e8c8223ebe1bb7c5,0,0.49842882,0
23d2a5850846e00c5cfee7f0ef9ea1b7,1,0.49842307,0
84561c1c671f98cd66d548d37f77a4a3,0,0.49842533,0
2809ef43595eb7571b606ab12a707097,1,0.49842805,0
f53b4cbe17a717c8f4147657e728ad78,1,0.49842545,0
746fb068db584dbd1c9f927bf2c50e06,0,0.49843207,0
c6038a49f183342a279eed17fa6e5b7a,1,0.49843693,0
f5ae40ca5c891e3b30b78d526e7d6f1d,1,0.49841562,0
2a76e5b29ee3f7c69f9cf1631ced6471,0,0.49843344,0
7605964ec590259ae776bbbb13acd144,1,0.49841148,0
7f59f79a0b19254c07cacc17c8d5a9ba,0,0.49841765,0
3c7b5a564b95f9bad3d8b287232fb37e,1,0.4984366,0
cf737e3013fef99060b44d5d736d3264,1,0.49842232,0
694a35691543fba0d6051f9c5b72e939,0,0.49843162,0
c9cefb1bf5e17e6d84dfabf8e2cfb2c3,0,0.49843007,0
aa49cc426acc382d9c42fa3e1b22f2e8,0,0.49843812,0
fe7cce8dbe00a6ad4337d71721322efa,1,0.49841183,0
4dbafa5df700d1821222491e9ac519ba,0,0.49840674,0
30b990219f73e889870a00506f982ea4,0,0.49842852,0
bb632bf348569d46d4531a80b35ea371,0,0.49841335,0
9e8b11ccc2b584267082456db22bed7e,0,0.49843043,0
2aac3ffadb51369f57bbaf16cca30185,1,0.49842653,0
079345f519c73836595374e2033ad926,1,0.49842852,0
d4926163f117124e7e9c9a43e3849750,1,0.49841875,0
afb7c668c6da2a2801bab3ce9c1c9662,1,0.49841905,0
95cd21b3c22b2c05d68cd6d2769720aa,0,0.49842876,0
8ca413e8382b879904c1fc313de64c7a,0,0.49841413,0
936f46e8f01f05e8dae97df3df7d9e64,1,0.49842036,0
35aa81972390cfd9a6e16c78964f4eb4,0,0.49842456,0
d4d3cf264d04689aaf925fe5ae6184fd,0,0.4984194,0
6cb58b3059d51f4343a5a09a5d6b56de,1,0.49842066,0
e99f51f4639098cea4111d00b6f7a9b3,1,0.49842533,0
6a19e74299615ce812332279f0ce4e09,0,0.4984212,0
64518cdb3bafc9c2f384daf1b3b045c9,1,0.4984182,0
cb274e82cca588f1d32e2fff692c72fd,1,0.49842155,0
d1aeeb848c882776a428ac3ce083edef,0,0.49842942,0
a995d49b39c2d8d5455702431c54d3dd,1,0.49841753,0
705ae31a250e7a26a153c5c48c0b12bd,1,0.49841455,0
1d11e00f9e68a505ed8427d5b15aef75,0,0.49843583,0
be94897dcb211684ecfcd0a866781a7e,1,0.49840775,0
e3946da4c4a5bb62fa8cf0b78cacf3d4,1,0.498436,0
ee5e511db46ae4391de5bd32b64a2301,0,0.49843132,0
9f4b506d2424cc6e8df512caa762fa4e,0,0.49843618,0
26afa42a13283db7849b3cbbdc2f61dc,1,0.4984281,0
c14bad7af35b7ea227ceb3cce4914d07,1,0.49842426,0
cb76ea39c8e932c71ff3a9ec6859ab28,1,0.50091976,1
0dd379d5b10327f94f1e865d1e000db9,0,0.5008889,1
11ecc506c8067938ea9a8d45e5c302d6,0,0.5008964,1
376eaba98c9075b304b6fcb0af21404d,1,0.5009196,1
53e2ff0f5115c3aba57e248157dcbe3b,1,0.5008951,1
19adbfee7245f392b08a703f7fa46c78,1,0.5009244,1
971bfe0927d4d6891088232a31a5b91d,0,0.50090414,1
b57437861d02fa07172ae0d1b2c1aa77,1,0.50089633,1
255037f118677027547599653fcfa2bd,0,0.50090003,1
4358c9cdee297ceaddbbde84be619f4d,1,0.5009059,1
2ccbf7fba17e94b679d76d1b45258b19,0,0.5009063,1
3c9929bbe61c424b847f07a671382d86,0,0.5009119,1
b9d3b89798f5e1e79a011bd3a3793919,1,0.5009,1
8d3f4228974665d77b59dcd9880fdfea,1,0.5009086,1
b7d3311693a21336222fa5d28f9c9d13,1,0.5009015,1
a02a4e29e0bab673383c845b6de9363e,1,0.5008856,1
e9b2228236291c04b83a0e1940e78cad,1,0.50090754,1
8a1de739f1de65bd3d0d0c677721077a,1,0.5009008,1
c945a14f97d33fe15c418d100d0c96bf,1,0.500909,1
dbc7644a5fdae892bb9b5e999cc2a9eb,0,0.5008952,1
ec0f8cb6dd5ab18a4ba2df28bbd7d9d9,0,0.50090754,1
c7204061ef48a9c75147f1485986347d,0,0.50091344,1
a9aa80c1818756b89b9163e14fce4bd4,0,0.50091136,1
76195378f639fe6c638e1bd6da9a9955,0,0.5009034,1
78d6a5684c19f5c642929835192f1997,1,0.5009109,1
1f5a26a28d2727a41f3590c886007d97,0,0.5009014,1
24174aaf0db41278c203c1680b81dcd3,0,0.5009003,1
f5b7222e22a7cf05c730a1275753a334,0,0.5009001,1
8fb02b9a5d43405655a15db77a16c20a,0,0.5009209,1
9552d61e79daa414f39cc0423dfccca9,0,0.50091237,1
6a8eaef6347bee65f3947cfa602273f9,0,0.50090766,1
212fb0e8018f924b090889bd81454111,0,0.5009163,1
053dbaa68db2e883853c215fccf0ad71,1,0.50089914,1
354264406eea6f987d6aa66f40daa7a6,0,0.50091237,1
fe54429616b0966531126a33d1a451b6,1,0.50092274,1
eaecd4964410dd426f298354cae0a351,1,0.5009071,1
c051d5f4d42d419d7d39f10a4494eb21,0,0.5009059,1
412104b01cf33dd2d13d60cc395a99ec,1,0.5009205,1
55ca8414f93cd4d5f1d177c18b4951c9,0,0.5008916,1
cf67bb1bceeb026c6a6c0ab7c67f4bd3,1,0.5008944,1
a16ab23bc7c7cc48e97310818f712d92,0,0.5008997,1
e4495190cefad21db064c05d843f7bb6,1,0.5009055,1
76b05baba5d0d89fde0c344df875b9d3,0,0.5009082,1
6f00f813a0954ffdb70b50981c8b3643,0,0.5009056,1
0cbcdae2efdf599c2bdb0971a2b719df,0,0.50089806,1
b1d8e43e924f2eaabd9177d01b7f5b5d,0,0.5009185,1
d6662c8062e57ab91431d72b55eb42b5,1,0.50089896,1
a667ae14f4618386a231b8d6068dd8e2,0,0.5009161,1
6f8886c96fb2e10c0cb46ed2e828c2b6,1,0.50089484,1
26c4856de5f14298b946041d17fc864f,1,0.5009094,1
0874872f4bfbff1e651c0fe7de177ea1,0,0.5009058,1
38db18b867a21afc6d3ce7883d2a3a30,1,0.500912,1
b4e1847a2bd3fdb9c30ba6bc1f6552f5,0,0.5009068,1
224b22448b9205b51bf445a3f72a3903,0,0.5009059,1
bedd451fdd8f7d310b0ef173cdf0d123,1,0.50091726,1
6beefd83acfd4488b619d19868cb6e9e,0,0.5009201,1
fdda1d395843da98d22ee463020f6ac2,1,0.5009161,1
4fab9ff2ff13ca24a5f43580777b29bd,0,0.5009096,1
275d1da829b67b1774f228259a4e98eb,1,0.50091547,1
2bc52b616b989497fa410eb9540f8c45,0,0.50090826,1
9ea316ed328a915b0ec681e7ae0a7ce7,1,0.5009224,1
10962f61c24f86b994d6ff6ce0815e48,0,0.5009027,1
015a2cf593865573208110600589964b,1,0.5009191,1
b0eb0e2608abc7c36995db192dc9db1c,0,0.5008989,1
d462f364fc95322c67beee4d77e092f1,1,0.50089914,1
b60981d6fa1b7db7a86ae8a58b8c5dd9,1,0.500881,1
15731125567458ff617c627ad16d909d,0,0.50090176,1
cf614d108e2db691a8c72ffe82258169,1,0.5008918,1
1f10715364d1575f716033d862130fea,1,0.50091034,1
52e957269a5628d1cc6c9b66b83b32be,1,0.5008906,1
58b7c12df2f182324327fa675f305128,1,0.5009187,1
36a9309ad307debf8d7bbfdb75535356,1,0.50091034,1
1f4db3abfdff723fc8ac0d422d3c1842,1,0.50090456,1
a4e7b12b5748878713007012a4488e7f,0,0.50089496,1
6713a1e8ed2346029005133ef7b832b8,1,0.50090605,1
d3492ca4178be30133ce6b08736397fc,0,0.50091237,1
37559ec160bcd8c9b4e9211fb1e3bfd0,1,0.5009139,1
f890e9e0fb41a8f1bcd167d36db97c85,1,0.50092036,1
71617b138f45d1b39d0fa913f7beae13,0,0.5009004,1
3e42035f7f0d3144d590a35e20036e89,0,0.5009082,1
44967b361684556629a8b61288daf20c,1,0.50292915,2
fa7de15e4bb7abd6155f9a2a7c0069ac,0,0.50295556,2
d2939830eccbc0da2d98b50b93649b61,0,0.5029599,2
7b1c67a25ad5268b8dd9b430c64ceda6,1,0.5029244,2
3078992db1dcc2f3888903bbdce2627a,0,0.50293386,2
c985b7f6997595c460385643fc8f5334,0,0.502948,2
062f34ec8cda4ba197bf953483c00669,0,0.50295424,2
c5d62c7b7712c4d58cb10fa139959fde,1,0.50293857,2
2fa198e004f071652ae09467ddece50a,0,0.50298184,2
3b19745072ec2286d4ef0e1b272156e8,0,0.5029545,2
6358940a0912e4793316acf8ee03decf,0,0.5029653,2
8791f36522e7a29245a5ac4fcd8712d4,1,0.502956,2
f0b7f69aedcbf3b13c613ccf93266e32,1,0.50293404,2
791e2ef29e919c2634d9684e8a7c62d3,0,0.5029551,2
da525339b2bf65f5590bc2fdea3cad5a,1,0.5029392,2
552a22fc284d58fab4ac0de92ae574e3,0,0.5029392,2
5c3f2c657d4fbbf4c8efdcedbd80de9a,0,0.50298023,2
b1329edb738f531b63959b7914400580,0,0.50294626,2
3e124114b9f91cf16b574b345d66675d,0,0.5029417,2
0f5bbbef3e52a26f7544ef446a240ce4,1,0.5029465,2
d0b7d467a94dfc96e1854a32dbd4da25,0,0.5029569,2
aaf4df6e8ca57a1d2d98b8797d3df080,1,0.5029338,2
cf19900fb732aa1e15cde5afb8e70243,1,0.50298774,2
a3b8ef1675f2fab430f6d07847a3f70e,0,0.5029299,2
5b7ac20dd651019b082f4e3f81dabe95,1,0.50295365,2
8c458f7ea2d16143881c7f31a23981d3,0,0.50292426,2
aa6d48bf8a32c073f5d2995cfc9084f8,1,0.5029873,2
088ba553742fe4e236f11c09d24a04ce,0,0.50295377,2
62604ba33a340171638c5e85f5bdcd10,1,0.50294876,2
f4015b3d23753699082f3cef928097d2,1,0.5029773,2
1652d4945a0cf7e9568bfadd8f2220cc,0,0.5029516,2
044a43c4f67c064790a94a3c220eca8d,1,0.5029601,2
73699aa718510388f13925f6d2c90cf0,1,0.5029785,2
439e39df25fd0dea1e8fef62764d8e8e,1,0.5029446,2
524908fdc4caff34d60c73f6934013df,1,0.5029721,2
cc28838d67dec964513ed806d5411f01,1,0.5029402,2
aeb8b0f1433f10cd6b75a36225e53e70,0,0.50297046,2
e25d8db54cf340c704762bee9589471f,1,0.5029778,2
81e0fdff1a689ab7ee3c2e597b8db783,0,0.5029682,2
9786b6934b3a33cb59bf4c0501678eba,0,0.5029323,2
86084011dadaabf6af279976cf2c13f8,1,0.50296235,2
49e552c660550a4b6616d1125232c098,0,0.50297016,2
30851ec0da0c495d8dcb25b9df1472d8,0,0.5029512,2
90307d840a63d4c5f956bb719688b097,0,0.5029723,2
a618cd19a0b4a84817e0136e3672a19c,1,0.50297725,2
f018563387a6653b7f6643bade5050c7,0,0.50295466,2
f974e8c36991d2efadaed4107573bd78,1,0.5029857,2
3fbef252fd84a03b8dc4d91260e85e67,0,0.50298464,2
184b1f6f0d9d31d0dcbea62e892a7045,1,0.5029781,2
5e57fa9319ce7055ee04f97285de3c24,0,0.50294757,2
19ac74b60be22cfe6ca0a37bfa1fc191,0,0.50296044,2
77750865ae27635a4cf138ad7637fc87,1,0.5029646,2
a23b3300f5ae2dd9fb33a5ac4ba3a0a4,0,0.5029761,2
59a6519031de02a84de90e967d3752e9,1,0.50292736,2
55094aeeece710e9cc11be6995b914b3,0,0.5029994,2
e16939fe45b5502b6db74a00861278c4,1,0.50296044,2
ec0c139d31c35f17d92bff53b359f1e5,0,0.5029569,2
c2121b55685d226d12dc8c3e6b92ea8b,1,0.5029463,2
1ac98b863bfd2a15acd833af82744a70,0,0.50294036,2
4dd540c640cf1994a52b7f7e32729270,1,0.5029597,2
c37f66703003989f1044c7a830743b44,1,0.50292236,2
1a83ed723d1fcaaff4a433c73b248297,1,0.50296605,2
e9c9a48eecb533458ed58d42f28dd7c3,0,0.5029695,2
76f892d157f883fad1fcf16440ca3660,1,0.50297356,2
9044a5a23b1aa89db5a785f4392dc9ff,0,0.50295866,2
342298753bae812b4343e328c321c5aa,0,0.50294805,2
2198e92b182aa9572de8233c1144242e,0,0.50297254,2
b7b5b9f69288b017d97ea1832852c611,1,0.5029602,2
9fab116d8804771b4b4506645342c658,1,0.50297576,2
0a234348d89116650fb06bf0820f8036,0,0.50294816,2
6f9a384b3077de3acd4cc9d51628470d,0,0.50297576,2
e2a48e63f76cf05e5c242deda0edd931,0,0.50296515,2
953fe290d22df7715a7a13b22344ad53,0,0.5029404,2
f759c22dbeaa7a7a2de0c6b0c30432e5,1,0.5029563,2
9cf60cce042e034cd08165cca18eab63,1,0.50298685,2
e0a455472c4cd496337a07b4cb606215,1,0.5029549,2
302f3b83c92053b9d5764edd756f0d0d,1,0.50296843,2
4c25116bf83867e1ac114b7e5b19d817,1,0.5029346,2
13e226e6d6faba04bc8d8bc0fcc11453,1,0.50296,2
34b4024d0778f9ecd241b1a969f7f10f,1,0.5029675,2
e23d10263fd2069cdf5d7033532d11ad,0,0.49896753,3
58b814b6ac61deba62daf1aa4982a9ac,1,0.49898297,3
aeecf5fd37fa2f1120f1dce8042e1b8f,1,0.4989725,3
0c11acf4b95d22feadc2a41ebe034ae0,0,0.49896425,3
c3db399bcaa57a640cfa2197d5889e90,0,0.498949,3
8f70f03f0c19b6c6116fec0064c33018,0,0.49894473,3
922d17f1c6b09a5594e1e047911e99bf,1,0.49896228,3
5b9661e23add903b72070982b8d728c1,0,0.49896324,3
80148e109316ddc633c085fbccd9d9bc,1,0.49896723,3
ed0e20e1bc5c11bf2eefbd8c2efb2a9d,1,0.49895874,3
7fce1a0a742138aacf049a09cf13da4c,1,0.49895203,3
2cdfe4f4fb6af156b3c78af26054a031,1,0.49896124,3
0444bd022971b4560d9db23e459a28f4,1,0.4989561,3
43be7f13fe353d8efa7f5003165358e0,0,0.49896106,3
141714efc56d08c1a30781990b95bfb1,0,0.49894336,3
fb9892a957e7cd3b8c54fd186d715b68,1,0.4989655,3
8c98426fd7a2d708a199f3591da9aacc,1,0.4989728,3
3bbf19269d7329a2c801c990dea9ea71,0,0.49896872,3
07f46315d5bb2129080bc4ed4e29c724,1,0.49896324,3
4e443dba2c058c53884f3b0d0e387fc9,1,0.49895042,3
e954782681307075afff9012fd12a496,1,0.49896407,3
c4f67314b934745f697fedb7a240233d,0,0.4989567,3
1bd269e2d8cf565f1e9daaa9c32d0b17,1,0.4989561,3
0c13f497197203cb63474ad40241d3f6,0,0.49896753,3
e3486b556ffc7628088fa6545de568cb,0,0.49895376,3
f5325def24f43f6ad081418a7b1a625a,0,0.4989674,3
12ca9bced87ff25acd1ec4d2c7f4e467,1,0.49895084,3
37b4042cef7f44d874f1084f2471a9e5,1,0.49897346,3
41ec6dedded9120368018b101a3a6bfb,0,0.49896136,3
5b152fe4538d1747d8c1b72861c753e0,1,0.49896288,3
3fab1f10ed1d95e9aa469cccb478daef,0,0.49895695,3
b235c8321c3ddcf4e8a02c6301164920,0,0.49895447,3
37c0d0668d328dd90206a07a0e562e9d,1,0.49895552,3
4574d0c41fd0fe5c5d97a37cf8590de8,1,0.49896348,3
49272837bd8dabe36a4092d2a88a6f84,0,0.4989566,3
e4f3547b6bc1517ff6ca0543cff90bd5,1,0.49896693,3
d6d56306cc49a2c5afbc8b2697dbecdb,1,0.49895078,3
13da3ba3ea412d02d21deb7d56b8ea05,1,0.49894568,3
9a838297a455a1afda142aa7da18cfe9,1,0.4989491,3
c1351f1144bb1f889d8c56a1d815b1ce,0,0.49895778,3
3bece48bb760ba818b7edcd6980866ce,1,0.4989603,3
5895c6bf6d4d1c9b1eda6214f29e76b9,0,0.4989566,3
d517f74242c111e590323f0cd8e9eee5,0,0.49895185,3
f7b52be40a1055ffa12b2dacb71e41b8,1,0.49896228,3
9d47eaabc03b523a030e140ea9be1b5d,1,0.49895886,3
337772c975f05ef997bc7da2a90b50f8,0,0.49896047,3
8566cb87c85171ca6f39894dc995f551,1,0.4989524,3
3e377d97d253b230a46c32144f4d8707,1,0.49895903,3
737a3cc8213a843ad19cd349d9f3023c,0,0.4989607,3
29b50c1ecbf64d480bce2c6f4527bd59,1,0.4989579,3
33061d66d57fd6d32b11d0bb459917bf,0,0.49895576,3
55d74cf0e0cb126e4d922fabccf0f714,1,0.49895102,3
4e5a44d3022e08c58e36a19d4130546d,1,0.4989782,3
31ad30f77dfce75824f827dffb1a5f6b,0,0.49896136,3
f464f971d08eed52a56b82f9b9ff971b,0,0.49896276,3
485c8bfc8743dc05e2ec8d03a194332d,0,0.4989403,3
3b6ab01a0936ba9fb87a5ec8b45845b3,0,0.49895516,3
2f4a692e54c1d67d4152cf7ff6ed7e97,1,0.49896017,3
f398c6fb07c113b61bcee5041a0d40ad,0,0.49896646,3
fcab19504e8513b8725572f3d2ba0968,0,0.49895018,3
3954300e95c3cc988b069774be657e3e,0,0.49895766,3
198c36fe08434fe0e45d7c4f79b9dc6e,1,0.49895617,3
493cc0b40b07fbee4329c822e5158ffc,0,0.4989566,3
51a00eb4b0cd9afdd62512c5c0aa27ff,1,0.49896586,3
8795a009d1f12a7b7529582c36022fc8,1,0.49896652,3
ce9da199bc61fe916b9dba3eb7a7f340,0,0.49895933,3
33f9db8fe472d1ff0721a552481eb026,1,0.49895552,3
43369107b0450833afd9ddde751870d7,0,0.49894816,3
a91a01618c8dc724c6a66d036d2c9b6c,0,0.4989572,3
e8f684531a3e20d0a73ab70c9d28009a,0,0.49895233,3
ec7a2c1309d6af2c0bbf50b3d1da8137,1,0.49894887,3
c8e5911ddf2ea4d110d0917667dc5410,1,0.49895516,3
f18f6aebf77419d54940d59d0fbe976d,1,0.49895737,3
43305a122a86447f68a1b863989f3298,0,0.49897,3
ae9ca0235ad4ee6f615c7a991b41349b,1,0.4989579,3
674a12edec77fb477960b9d57ff010e6,0,0.49895066,3
4d67bc35141d1ff74dc8a3ae08c02ffb,0,0.49897406,3
776e1e9fa990889bc953b40e897aeb50,0,0.4989548,3
e988d20a3220bd9e42dd2ffc69494a44,0,0.49895328,3
cc7d00a4664633ec8c2026292fda850c,0,0.49895838,3
36c146e43178cc60d3694117e85cf8f0,0,0.49784923,4
b7d83c8a21101191d966f4f4b77cbdd4,0,0.49783993,4
801a42b83e28a8abef096659c15647b8,1,0.49784958,4
100b244f58fbff64ca366d6573c51a53,1,0.49785596,4
fa06a47898cc95c9b051114b955be774,1,0.49785784,4
187dffcf7efc2fd3526e34f9d78ac420,0,0.497844,4
5be06d10bdbd6b18dfe6fd69f3beb702,1,0.4978377,4
d6434c563b0afed2404f1e2bf3a53173,1,0.4978455,4
e826140e8025b12b82aa7f74873e972d,0,0.4978401,4
1c379d4c42fabedc505d187ed9b20537,1,0.49785006,4
a96469b51f8746343d50e758bf7e271f,0,0.49783528,4
3767fec532137831885b66722efce4b5,1,0.49784786,4
3f00f8f8ad5d09ac7e89f72901bf3bfb,1,0.49784437,4
51515953fced459ddb19343d4f5534f8,1,0.49783635,4
0cc84c84c5d7084241a2ef954d744a6f,0,0.49783882,4
f87c769dcd837ce9b49e60fd772472ef,0,0.4978357,4
03ad9fa7ca5f3037b4188b3dd66fff9e,1,0.49784285,4
7f5ece687f142dce95ce40ec1f254f0f,1,0.4978497,4
f44a0550244c284b87b67056098dfc5d,0,0.49785393,4
df72817bd722c041d0986c05ab0382db,0,0.49784178,4
3cdd875e5f7b3808f39ab765044f6232,1,0.49784058,4
55c1052c4bb3e51d637fae292fa88e15,1,0.4978348,4
d500947372d21583160c7382ee66c770,1,0.4978433,4
85330366a1423d8c58d7a996c4792037,0,0.497838,4
54f711f46f6e7f1e476c9b3abd96fb26,0,0.49784112,4
d3315209674aac00c17b89367a671949,0,0.49784377,4
e0a34c5fd7b33f27bbfd0cbfd4347184,0,0.49784863,4
d7e94ed05805329edbde6a5981769f76,0,0.49785927,4
cfd0932bba1b2934e7360bc923b5a285,1,0.49783993,4
b7eabeef07e66d32b2b9010d056990a2,1,0.49785703,4
95ee74736a7a05296253f073ec9d5094,1,0.49783954,4
d28240eae0349a2f4cf822f05dc9dff0,1,0.49784485,4
8078173000ad22aa704d40e3ef0a5d9a,0,0.49785313,4
2bcc59a7565369ccc00dc4daf582ecf5,0,0.49785206,4
a5b4ede503a5396131b4ba3be500bccc,0,0.49784544,4
d273887f047cfb69aaf06ad6777a703e,0,0.4978413,4
d92d5febe655f292b99bbefbb7949039,1,0.49785128,4
88eb15ea37ae775c88ccc6d59790c58b,0,0.4978546,4
609ea9bebb0c1c1c91bc682d11cff480,0,0.4978433,4
91099fec4b5e7cadf356a0c277a60cbb,1,0.49784353,4
1ce953ec0c96cb271411103edbee272d,1,0.4978524,4
e931c09b405873019e0e3c38a057eaf5,0,0.49786115,4
ee6de3ecfb8cd374363f909999732e57,0,0.49784148,4
ed1ca3bf43781d3d6a79339839c6371a,1,0.49785122,4
58147fd6337416a57e7b4eb71e4cad01,0,0.49784082,4
f3abfd7f92d25ca38a37e032c3488f68,0,0.49785578,4
768a820d13689f1f56ade34208414e16,0,0.49784774,4
daa0654f64e4b1dd4fd0e4881e32aed1,0,0.49784586,4
4c5aa6322df7e321f74306ae49e72222,1,0.4978445,4
e8329da6b3f840af5ccd9b4ed848bdc8,0,0.4978465,4
ea866bf678e3c8422e0465544dbcb738,1,0.4978582,4
8b5499e5ecc8db03f227e933d8a140a9,0,0.497838,4
f2adacc3667b3bcff87cf843fb2cc506,0,0.4978505,4
46ac9cf1fae3b94202067052d0795e76,1,0.49784437,4
a662e737ad76906cfa8158a56e6466f0,1,0.49784365,4
cdd69bd7c71f30dbe215e9c6a2c36a77,1,0.49784255,4
e7792e3f4ede76e75ae86ef9eef80f3a,0,0.49783355,4
c118a5e6fffa30b268395d9ed321a5ec,0,0.49783492,4
a7ad7708ceb383d51c848659661b2da0,1,0.497827,4
010c35648700b4dcf7066a4a80ea7acb,1,0.49784207,4
bea6aa76769160c18ec9343ec8a6ceb6,1,0.4978393,4
b829c6e1047f81ec16b0333e5dd2c696,0,0.49784365,4
2a326a9737117d110bb618bbc82d371e,1,0.49786294,4
e257f5889f38dbf7eb560efea37f19e1,1,0.49785158,4
9d53c2b46af7bc7a45c275974aca52d6,1,0.49784413,4
5716ee01be4433917c92272984fd2b0a,0,0.4978431,4
d03d8ca267161461b451340f7b58af53,0,0.49785638,4
67e4a332a876315142e0ed32dc13075a,1,0.4978485,4
bb0c7597d64836873eb6628e3b57cb7d,1,0.4978472,4
17b392e5cbf6003e5d95814d47317c55,1,0.49784,4
ba6900f9a31fb8f81fc16326d2068952,0,0.4978428,4
97038de367286e5082009e18a58c3c79,0,0.49784353,4
e023bd9c36ea53a55664d475be06fda5,1,0.4978276,4
e6d6c19227f1d5dd79665cd2b0945255,1,0.4978461,4
946d181570ec653dc2f0106dbcd04303,0,0.4978556,4
f2fc608a518c5bd748f61cd8247ed351,1,0.49785736,4
446c1a299bcfa92fe69c03db41ca83b4,0,0.49784616,4
f6645a0700628f8979c7067559356953,0,0.49784556,4
c89ace3d4907c8490e907316291143a8,0,0.49785188,4
598f42be71385009c9ad4acaa550bc60,1,0.49785006,4
